wav_file,stratum,shard,clip_frac,silence_frac,duty,mod_std,flatness,centroid,start_ratio,end_ratio,flags,n_flags
011_borderline_filtered-train-00000-of-00082_r3309.wav,borderline,filtered-train-00000-of-00082,0.0,0.18986438258386867,0.7780157030692363,14.177042961120605,0.025332512333989143,1581.4888555817256,1.435620194901203,0.5318148337676767,,0
012_long_filtered-train-00000-of-00082_r569.wav,long,filtered-train-00000-of-00082,0.0,0.034129692832764506,0.7023890784982935,10.960102081298828,0.06809384375810623,2556.4049900859595,1.2604978828907005,1.3404108659682925,abrupt_end,1
013_short_filtered-train-00000-of-00082_r154.wav,short,filtered-train-00000-of-00082,0.0,0.1867145421903052,0.7289048473967684,18.10320472717285,0.08679158240556717,2630.972168464717,1.0081357982451038,0.0401366944508056,,0
014_medium_filtered-train-00000-of-00082_r3010.wav,medium,filtered-train-00000-of-00082,0.0,0.10362694300518134,0.8269430051813471,11.78956127166748,0.03870725259184837,2062.7263049929675,1.5127297973214089,0.504934270924839,abrupt_start,1
015_hi_quality_filtered-train-00000-of-00082_r350.wav,hi_quality,filtered-train-00000-of-00082,0.0,0.03345724907063197,0.8029739776951673,10.329972267150879,0.021174253895878792,1427.1320532847694,0.379486534218518,0.5043772555410218,,0
016_borderline_filtered-train-00000-of-00082_r3233.wav,borderline,filtered-train-00000-of-00082,0.0,0.11203633610900833,0.789553368660106,11.689523696899414,0.06410869210958481,1939.7669594265146,2.197930055634382,0.823984942887198,abrupt_start,1
017_long_filtered-train-00000-of-00082_r933.wav,long,filtered-train-00000-of-00082,0.0,0.0,0.8727969348659004,7.568333148956299,0.05886210501194,2316.659172129444,0.8177512500400116,1.4034356032327369,abrupt_end,1
018_short_filtered-train-00000-of-00082_r2491.wav,short,filtered-train-00000-of-00082,0.0,0.0,0.8457583547557841,7.875493049621582,0.012713714502751827,1188.0558171026696,0.9597094261296237,1.1779019211436361,,0
019_medium_filtered-train-00000-of-00082_r2755.wav,medium,filtered-train-00000-of-00082,0.0,0.005319148936170213,0.9063829787234042,6.609830856323242,0.010226820595562458,1124.5266228824805,0.7920655671303479,0.9899250735406786,,0
020_hi_quality_filtered-train-00000-of-00082_r1321.wav,hi_quality,filtered-train-00000-of-00082,0.0,0.02178649237472767,0.7821350762527233,9.731127738952637,0.017875561490654945,1819.2122821950104,1.5068692538935402,1.0057282564624161,abrupt_start,1
021_borderline_filtered-train-00000-of-00082_r2646.wav,borderline,filtered-train-00000-of-00082,0.0,0.034482758620689655,0.9049808429118774,7.683919906616211,0.022406643256545067,1897.740477598338,2.0563536314411794,0.8887381910390747,abrupt_start,1
022_long_filtered-train-00000-of-00082_r1975.wav,long,filtered-train-00000-of-00082,0.0,0.0,0.7799858055358411,9.980966567993164,0.051338084042072296,1992.7948914592778,1.013295296429387,0.5627594263237803,,0
023_medium_filtered-train-00000-of-00082_r2474.wav,medium,filtered-train-00000-of-00082,0.0,0.011034482758620689,0.8993103448275862,9.556792259216309,0.03489406779408455,1745.8469885601735,1.583943118412296,0.3708902148313618,abrupt_start,1
024_borderline_filtered-train-00000-of-00082_r451.wav,borderline,filtered-train-00000-of-00082,0.0,0.23719298245614034,0.6842105263157895,16.000652313232422,0.019119393080472946,1488.825013018496,2.593964060891942,0.7168376302002885,abrupt_start,1
025_borderline_filtered-train-00001-of-00082_r440.wav,borderline,filtered-train-00001-of-00082,0.0,0.11148421759570182,0.7320349227669577,14.000700950622559,0.04161546751856804,1756.32342450814,1.2311541923725733,1.073660852204746,,0
026_short_filtered-train-00001-of-00082_r3669.wav,short,filtered-train-00001-of-00082,0.0,0.12624584717607973,0.8338870431893688,11.14511489868164,0.023749254643917084,1827.7461248793406,1.3908873791695304,0.02083848230430367,,0
027_medium_filtered-train-00001-of-00082_r3842.wav,medium,filtered-train-00001-of-00082,0.0,0.0,0.961081081081081,6.987612724304199,0.012685463763773441,1244.984314921454,1.074793375579321,1.1044877654872067,,0
